tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
2300,1,-285.04184,395.1568,-0.011426811,-1.7012515,4.7485876,-0.00024437427,5.044139385223389,-3.5686366734384455e-05,-0.0007205009379783119,1.9148365259006739,0.9199847412109375,0.0,0.0
2301,1,-285.1284,395.39838,-0.011428642,-1.7377763,4.8504515,-0.00016664981,5.152353763580322,-2.6631608868961715e-05,-0.0007013082330013024,1.9148365259006739,0.8399847412109376,0.0,0.0
2302,1,-285.2167,395.64487,-0.011427002,-1.7720903,4.9461627,-0.00011461258,5.254029750823975,-1.9707371748279705e-05,-0.0006814002586114031,1.9148365259006739,0.7599847412109376,0.0,0.0
2303,1,-285.30664,395.8959,-0.011421356,-1.8034387,5.0336127,-7.8692436e-05,5.34692907333374,-1.4913708199935732e-05,-0.0006569623746436985,1.9148365259006739,0.6799847412109377,0.0,0.0
2304,1,-285.39804,396.15094,-0.0114114,-1.8313998,5.11162,-5.396366e-05,5.429795742034912,-1.1185301976216121e-05,-0.000625848707840938,1.9148365259006739,0.5999847412109377,0.0,0.0
2305,1,-285.49072,396.40964,-0.011397438,-1.8557642,5.1795964,-3.3397675e-05,5.502007007598877,-8.522126663322223e-06,-0.0005877017860431302,1.9148363927426195,0.5199847412109377,0.0,0.0
2306,1,-285.58447,396.67148,-0.011380119,-1.8764553,5.237329,-2.3756027e-05,5.563335418701172,-6.391580012740508e-06,-0.0005433559276855263,1.914836259584565,0.4399847412109377,0.0,0.0
2307,1,-285.6792,396.93582,-0.011360245,-1.8934798,5.284831,-1.660347e-05,5.613796234130859,-4.793677771158635e-06,-0.0004938840693967517,1.914836259584565,0.3599847412109377,0.0,0.0
2308,1,-285.77466,397.2023,-0.011338577,-1.9068937,5.3222575,-1.0871887e-05,5.653553485870361,-3.7284191766401035e-06,-0.0004405975059244799,1.914836259584565,0.2799847412109377,0.0,0.0
2309,1,-285.87073,397.47034,-0.0113154985,-1.9167811,5.349845,-7.96318e-06,5.682859420776367,-2.6631753128938976e-06,-0.0003849267760944905,1.914836259584565,0.19998474121093768,0.0,0.0
2310,1,-285.96713,397.73953,-0.011291808,-1.9232445,5.367879,-4.7063827e-06,5.702016353607178,-2.1305314118517224e-06,-0.0003277063283791974,1.914836259584565,0.11998474121093768,0.0,0.0
2311,1,-286.0638,398.00934,-0.011267624,-1.926393,5.3766613,-3.3950805e-06,5.71134614944458,-1.5979022415818735e-06,-0.00026977061125101466,1.914836259584565,0.039984741210937674,0.0,0.0
2312,1,-286.16058,398.27924,-0.011243438,-1.9263409,5.3765125,-3.5285948e-06,5.711188793182373,-1.0652655789364447e-06,-0.00021183489412283186,1.914836259584565,0.0,0.0,0.0
2313,1,-286.25723,398.549,-0.011219444,-1.9228755,5.3668365,-2.8705597e-06,5.700911045074463,-1.0652655789364447e-06,-0.00015461444640753878,1.914836259584565,0.0,0.0,0.0
2314,1,-286.3537,398.81824,-0.011196937,-1.9181811,5.353734,-3.3330916e-06,5.68699312210083,-5.326327894682224e-07,-0.00010108947605228248,1.914836259584565,0.0,0.0,0.0
2315,1,-286.44992,399.0868,-0.011177139,-1.9124829,5.3378296,-3.0469894e-06,5.670098304748535,-5.326327894682224e-07,-5.388259693437849e-05,1.914836259584565,0.0,0.0,0.0
2316,1,-286.54584,399.3545,-0.011160507,-1.9062301,5.3203754,-2.2363663e-06,5.651557922363281,-5.326323450052642e-07,-1.406669488668537e-05,1.914836259584565,0.0,0.0,0.0
2317,1,-286.64145,399.62137,-0.011147041,-1.8996756,5.3020825,-3.3617018e-06,5.632126331329346,0.0,1.8119811016828318e-05,1.914836259584565,0.0,0.0,0.0
2318,1,-286.73672,399.88727,-0.011136398,-1.892962,5.283344,-3.0374526e-06,5.6122212409973145,0.0,4.315375892409971e-05,1.914836259584565,0.0,0.0,0.0
2319,1,-286.83167,400.15225,-0.011128349,-1.886169,5.2643824,-2.9087066e-06,5.5920796394348145,-1.8189893036720194e-12,6.234645577378657e-05,1.914836259584565,0.0,0.0,0.0
2320,1,-286.92627,400.41632,-0.011122207,-1.8793412,5.2453265,-3.9720535e-06,5.571837425231934,0.0,7.724761741936192e-05,1.914836259584565,0.0,0.0,0.0
2321,1,-287.02057,400.6794,-0.01111763,-1.8725036,5.22624,-2.3603438e-06,5.551563262939453,0.0,8.785724386082576e-05,1.914836259584565,0.0,0.0,0.0
2322,1,-287.1145,400.94156,-0.011114197,-1.8656701,5.2071676,-1.9788743e-06,5.531303405761719,0.0,9.644030614172612e-05,1.914836259584565,0.0,0.0,0.0
2323,1,-287.20813,401.20285,-0.011111679,-1.8588488,5.18813,-2.4414062e-06,5.511080741882324,0.0,0.00010228156735846398,1.914836259584565,0.0,0.0,0.0
2324,1,-287.3014,401.4632,-0.011109848,-1.8520439,5.169136,-1.8310546e-06,5.490904808044434,3.637978607344039e-12,0.00010657310256257548,1.914836259584565,0.0,0.0,0.0
2325,1,-287.39432,401.72253,-0.011108589,-1.8452581,5.1501985,-2.388954e-06,5.47078800201416,0.0,0.00010979174990199779,1.914836259584565,0.0,0.0,0.0
2326,1,-287.48694,401.98093,-0.011107636,-1.838492,5.131313,-1.5878677e-06,5.4507269859313965,3.637978607344039e-12,0.0001118183059352386,1.914836259584565,0.0,0.0,0.0
2327,1,-287.57916,402.23843,-0.011107025,-1.831747,5.1124864,-2.040863e-06,5.430728435516357,3.637978607344039e-12,0.0001118183059352386,1.914836259584565,0.0,0.0,0.0
2328,1,-287.6711,402.495,-0.011106606,-1.8250228,5.0937195,-2.1123885e-06,5.410793304443359,-3.637978607344039e-12,0.00011456012325404644,1.914836259584565,0.0,0.0,0.0
2329,1,-287.7627,402.75064,-0.0111063,-1.8183202,5.075011,-1.888275e-06,5.390920162200928,-3.637978607344039e-12,0.00011456012325404644,1.914836259584565,0.0,0.0,0.0
2330,1,-287.85394,403.00543,-0.011106109,-1.8116381,5.0563626,-2.3841858e-06,5.371110916137695,-3.637978607344039e-12,0.00011456012325404644,1.914836259584565,0.0,0.0,0.0
2331,1,-287.94485,403.25925,-0.011106071,-1.8049781,5.0377736,-1.9121169e-06,5.351365089416504,-3.637978607344039e-12,0.00011456012325404644,1.914836259584565,0.0,0.0,0.0
2332,1,-288.03543,403.51212,-0.011106033,-1.798339,5.019244,-2.1600722e-06,5.331682205200195,-3.637978607344039e-12,0.00011456012325404644,1.914836259584565,0.0,0.0,0.0
2333,1,-288.12576,403.76413,-0.011106033,-1.7917211,5.000773,-1.7499923e-06,5.312061309814453,-3.637978607344039e-12,0.00011456012325404644,1.914836259584565,0.0,0.0,0.0
