tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
4395,1,-283.8138,391.73682,-0.0111879725,-0.0133220665,0.03660246,-4.281044e-05,0.03895150125026703,1.4311218341910044e-06,1.0728835470490452e-06,1.919857782977964,0.0,0.0,0.0
4396,1,-283.81387,391.73703,-0.011175308,-4.9186283e-06,1.3456953e-05,-2.456665e-05,2.8439459129003808e-05,7.913422324216234e-07,3.5166738232628756e-05,1.9198583156101818,0.0,0.0,0.0
4397,1,-283.81387,391.73697,-0.011173476,1.2772048e-07,-3.611126e-07,-1.5830994e-05,1.5835626982152462e-05,5.998044763274897e-07,4.208087512307183e-05,1.9198583156101818,0.0,0.0,0.0
4398,1,-283.81387,391.73703,-0.011176109,1.6234195e-06,-4.553575e-06,-9.717941e-06,1.0853981621039566e-05,4.5238446267631813e-07,3.7312505834684514e-05,1.9198583156101818,0.0,0.0,0.0
4399,1,-283.81387,391.73703,-0.011179695,1.855484e-06,-5.1026655e-06,-5.6028366e-06,7.802037544024643e-06,3.4248204352958144e-07,2.9802321259320033e-05,1.9198583156101818,0.0,0.0,0.0
4400,1,-283.81387,391.73703,-0.0111829,1.582362e-06,-4.475784e-06,-3.0755996e-06,5.6564849728601985e-06,2.58268281720122e-07,2.2888182337046298e-05,1.9198583156101818,0.0,0.0,0.0
4401,1,-283.81387,391.73703,-0.01118557,1.283138e-06,-3.5508028e-06,-2.3365021e-06,4.4400321712601e-06,1.8388799300635112e-07,1.704692721580044e-05,1.9198583156101818,0.0,0.0,0.0
4402,1,-283.81387,391.73703,-0.011187592,1.0306738e-06,-2.6921173e-06,-2.3841858e-07,2.892512384278234e-06,1.365847210479016e-07,1.2755393027604259e-05,1.9198583156101818,0.0,0.0,0.0
4403,1,-283.81387,391.73703,-0.011189193,7.357919e-07,-2.0260536e-06,8.869171e-07,2.330859388166573e-06,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4404,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4405,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4406,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4407,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4408,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4409,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4410,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4411,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4412,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4413,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4414,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4415,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4416,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4417,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4418,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4419,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4420,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4421,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4422,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4423,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
4424,1,-283.81387,391.73703,-0.011189193,0.0,-0.0,0.0,0.0,1.0700887004737369e-07,9.059905508414159e-06,1.9198583156101818,0.0,0.0,0.0
