tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
33,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
34,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
35,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
36,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
37,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
38,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
39,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
40,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
41,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
42,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
43,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
44,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
45,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
46,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
47,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
48,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
49,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
50,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
51,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
52,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
53,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
54,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
55,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
56,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
57,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
58,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
59,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
60,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
61,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
62,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
63,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
64,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
65,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
66,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
67,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
68,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
69,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
70,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
71,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
72,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
73,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
74,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
75,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
76,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
77,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
78,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
79,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
80,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
81,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
82,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
83,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
84,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
85,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
86,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
87,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
88,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
89,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
90,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
91,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
92,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
93,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
94,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
95,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
96,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
97,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
98,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
99,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
100,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
101,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
102,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
103,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
104,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
105,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
106,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
107,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.0,0.0,0.0
108,2774,-283.79944,391.69955,-0.0068464037,0.0,-0.0,0.0,0.0,-1.0652052589635582e-06,-0.003109335759870535,1.9197955981665105,0.08,0.0,0.0
109,2774,-283.79944,391.69955,-0.0068073845,-3.666671e-07,3.3744946e-08,0.00010948587,0.00010948648559860885,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.16,0.0,0.0
110,2774,-283.79944,391.69955,-0.006781945,-4.0887952e-07,6.552326e-08,0.00075979246,0.0007597925723530352,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.24,0.0,0.0
111,2774,-283.79944,391.69955,-0.0067356774,-5.0765397e-07,3.5526412e-08,0.0010184732,0.0010184732964262366,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.32,0.0,0.0
112,2774,-283.79944,391.69955,-0.006683006,-3.8617654e-07,1.09585834e-07,0.0010592408,0.001059240777976811,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.4,0.0,0.0
113,2774,-283.79944,391.69955,-0.0066316985,-4.392152e-07,1.2713724e-07,0.0009889012,0.0009889013599604368,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.48000000000000004,0.0,0.0
114,2774,-283.79944,391.69955,-0.0065854928,-2.1943491e-07,1.9277664e-07,0.0008684773,0.0008684773347340524,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.56,0.0,0.0
115,2774,-283.79944,391.69955,-0.006545801,-3.572508e-07,1.1643782e-07,0.00073320535,0.0007332054083235562,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.64,0.0,0.0
116,2774,-283.79944,391.69955,-0.0065128184,-3.6399675e-07,1.2937815e-07,0.00060246314,0.0006024632602930069,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.72,0.0,0.0
117,2774,-283.79944,391.69955,-0.0065048453,-6.307237e-08,1.6545498e-09,0.00018769279,0.00018769279995467514,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.7999999999999999,0.0,0.0
118,2774,-283.79944,391.69955,-0.0064925766,-4.201112e-08,5.025568e-08,0.0002791694,0.00027916941326111555,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.8799999999999999,0.0,0.0
119,2774,-283.79944,391.69955,-0.006477842,-1.1919127e-07,3.4129283e-08,0.00030072615,0.00030072618392296135,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9599999999999999,0.0,0.0
120,2774,-283.79944,391.69955,-0.0064631603,-7.5693485e-08,2.1676703e-08,0.00028539184,0.00028539187042042613,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
121,2774,-283.79944,391.69955,-0.006449728,-1.9868588e-07,4.1114102e-08,0.00025321648,0.00025321656721644104,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
122,2774,-283.79944,391.69955,-0.0064381026,-6.927072e-08,6.306767e-08,0.00021518108,0.00021518109133467078,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
123,2774,-283.79944,391.69955,-0.006428399,-9.687434e-08,7.763188e-08,0.00017796103,0.00017796107567846775,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
124,2774,-283.79944,391.69955,-0.006420469,1.1321846e-07,5.1867143e-08,0.00014356848,0.00014356854080688208,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
125,2774,-283.79944,391.69955,-0.0064177033,-1.2168748e-08,-2.963943e-09,3.4287645e-05,3.42876446666196e-05,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
126,2774,-283.79944,391.69955,-0.006415219,-7.1112886e-08,-4.136618e-08,5.894843e-05,5.894848800380714e-05,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
127,2774,-283.79944,391.69955,-0.006412024,3.1012505e-08,1.6306785e-09,6.5695334e-05,6.569534161826596e-05,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
128,2774,-283.79944,391.69955,-0.006408777,-2.484433e-08,-8.553211e-09,6.337802e-05,6.337802915368229e-05,-1.0653217082585832e-06,-0.003095984324237586,1.9197955981665105,0.9999847412109375,0.0,0.0
129,2774,-283.80173,391.7059,-0.005987291,-0.124128446,0.34120458,5.8714788e-05,0.3630818724632263,-1.0652032271328926e-06,-0.0024060008976900878,1.9197997260662,0.9999847412109375,0.0,0.0
130,2774,-283.81198,391.73416,-0.004484234,-0.26750514,0.73521805,5.2387477e-05,0.7823711633682251,-5.326322688116143e-06,6.926059672789097e-05,1.919813175029705,0.9999847412109375,0.0,0.0
131,2774,-283.82837,391.7792,-0.0027274895,-0.3777853,1.0381699,3.8898426e-05,1.1047707796096802,-1.491368280205241e-05,0.002962946684146193,1.9198252924126649,0.9999847412109375,0.0,0.0
132,2774,-283.84985,391.83832,-0.0010888672,-0.47427335,1.3032287,2.1695005e-05,1.3868454694747925,-2.6098868963920588e-05,0.005661368131087811,1.9198366108472977,0.9999847412109375,0.0,0.0
133,0,-283.87598,391.91006,0.00029603957,-0.5637284,1.5489676,6.74214e-06,1.6483598947525024,-3.621911273491758e-05,0.007943153109797393,1.9198473966497125,0.9999847412109375,0.0,0.0
134,0,-283.9065,391.99374,0.0013968706,-0.64955395,1.7847297,-3.7763614e-06,1.8992578983306885,-4.527374665866971e-05,0.00975668414880324,1.919857782977964,0.9999847412109375,0.0,0.0
135,0,-283.94125,392.08917,0.0022329665,-0.7335755,2.0155222,-9.889108e-06,2.144869089126587,-5.27310284589927e-05,0.011134623462458953,1.9198684356223241,0.9999847412109375,0.0,0.0
136,0,-283.9802,392.19617,0.0028439139,-0.816793,2.244089,-1.1386302e-05,2.388113498687744,-5.752504757770316e-05,0.012141822664348515,1.919880553005284,0.9999847412109375,0.0,0.0
137,0,-284.02325,392.3146,0.0032746315,-0.89977074,2.471974,-9.798513e-06,2.6306352615356445,-6.17848537141399e-05,0.01285183389453125,1.919892936704353,0.9999847412109375,0.0012578791306342603,0.0
138,0,-284.07043,392.4444,0.0035674332,-0.98000157,2.7010972,-6.0841376e-06,2.873383045196533,-2.7164436142721466e-05,0.013334988532623169,1.9198741614186678,0.9999847412109375,0.005317103071713152,0.0
139,0,-284.1215,392.58594,0.0037584447,-1.0528578,2.9332247,-3.8812605e-06,3.1164588928222656,0.00012301728517958053,0.013650773899176615,1.9197204970237702,0.9999847412109375,0.006958953024428566,0.0
140,0,-284.17636,392.73877,0.0038753126,-1.1289707,3.1637535,-1.0394531e-06,3.3591535091400146,0.00027462444340086047,0.013844012243694383,1.9194148992886837,0.9999847412109375,0.007127980483166965,0.0
141,0,-284.2352,392.90317,0.0039380263,-1.2080811,3.3921697,1.5591795e-06,3.6008715629577637,0.0003516256891610285,0.01394748645501697,1.9190123624899182,0.9999847412109375,0.007348281733783674,0.0
142,0,-284.29797,393.07895,0.0039604995,-1.286647,3.6193225,3.0468368e-06,3.8412179946899414,0.00038222138543585643,0.013984202707951835,1.9185480403538628,0.9999847412109375,0.007348281733783674,0.0
143,0,-284.36465,393.26602,0.003953013,-1.3648438,3.8448873,4.377146e-06,4.079946041107178,0.00039088582659857734,0.013972043713099944,1.9180380450051127,0.9999847412109375,0.007348281733783674,0.0
144,0,-284.43527,393.46432,0.0039232825,-1.4421595,4.0688677,6.432211e-06,4.3168864250183105,0.0003925765047681411,0.013922451700472925,1.9174908985591559,0.9999847412109375,0.007348281733783674,0.0
145,0,-284.50983,393.67377,0.0038768863,-1.5184854,4.2911854,6.985315e-06,4.5519304275512695,0.0003955780550646001,0.013845680880564886,1.9169121936542817,0.9999847412109375,0.007348281733783674,0.0
146,0,-284.58817,393.89432,0.0038182018,-1.5937822,4.511768,7.152199e-06,4.784996509552002,0.0004026664783258812,0.013748287206965547,1.9163025960807627,0.9999847412109375,0.007348281733783674,0.0
147,0,-284.6703,394.12585,0.0037505722,-1.668025,4.73057,7.977087e-06,5.016034126281738,0.00041431501229598195,0.013636468770993147,1.9156634374191435,0.9999847412109375,0.0,0.0
148,0,-284.7567,394.36795,0.003720498,-1.7655174,4.938982,0.00064897625,5.245054244995117,0.0001137025037847214,0.013510703069108756,1.915238663225276,0.9999847412109375,0.0,0.0
149,1,-284.84735,394.62073,0.0036626959,-1.8462225,5.15118,0.00028336537,5.472036838531494,-0.00014061527941302627,0.013378619641716532,1.9150449182559726,0.9999847412109375,0.0,0.0
150,1,-284.9418,394.88406,0.0035883426,-1.9224963,5.3627367,8.170673e-05,5.69692325592041,-0.00022636895273106045,0.013242840038014524,1.914956501307782,0.9999847412109375,0.0,0.0
151,1,-285.04004,395.15805,0.0035046672,-1.9974099,5.5725393,-2.2743994e-05,5.919699192047119,-0.00022690129236546046,0.013103127070218145,1.91491948336863,0.9999847412109375,0.0,0.0
