tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
6854,0,-283.9482,392.1054,-0.011297836,-0.30212912,0.8301597,-4.1742325e-05,0.883429229259491,1.0844233293145977e-06,-0.0002603530761157323,1.9198334150539897,0.48000000000000004,0.0,0.0
6855,0,-283.96344,392.1472,-0.011299667,-0.31701055,0.8710515,-2.7713775e-05,0.9269446730613708,1.0844233293145977e-06,-0.0002603530761157323,1.9198334150539897,0.56,0.0,0.0
6856,0,-283.9794,392.19113,-0.011301117,-0.33240405,0.9133502,-1.7871856e-05,0.9719573259353638,1.0844233293145977e-06,-0.0002603530761157323,1.9198334150539897,0.64,0.0,0.0
6857,0,-283.99588,392.23645,-0.011280517,-0.33849144,0.9300778,-0.00026322363,0.9897581934928894,4.4315671322414905e-07,-0.0002439021884575306,1.9198334150539897,0.72,0.0,0.0
6858,0,-284.01306,392.28366,-0.0112574,-0.32601914,0.8958079,0.001080923,0.953289806842804,3.2872048617849606e-07,-0.00023710725907224116,1.9198334150539897,0.7999999999999999,0.0,0.0
6859,0,-284.03073,392.33206,-0.011245078,-0.34131053,0.937826,0.0008764839,0.9980036020278931,2.4976905467732757e-07,-0.0002212524292581142,1.9198334150539897,0.8799999999999999,0.0,0.0
6860,0,-284.04932,392.38315,-0.011230316,-0.3634284,0.9986006,0.00034327983,1.0626775026321411,1.887237817379495e-07,-0.0002382993585057453,1.9198334150539897,0.9599999999999999,0.0,0.0
6861,0,-284.0693,392.4381,-0.011242179,-0.39095718,1.0742346,3.621578e-05,1.1431655883789062,1.4586840933808433e-07,-0.00028479097633808226,1.9198350129506436,0.9999847412109375,0.0,0.0
6862,0,-284.09082,392.4972,-0.011266136,-0.42012244,1.1544914,-7.9970356e-05,1.2285573482513428,6.865593916052387e-08,-0.0003370046356910195,1.9198326161056627,0.9999847412109375,0.0,0.0
6863,0,-284.1139,392.56067,-0.011292419,-0.45307788,1.245245,-0.00011342049,1.3251093626022339,0.0,-0.0003873109749614988,1.9198901403852084,0.9999847412109375,0.0,0.0
6864,0,-284.13876,392.62894,-0.01131958,-0.49506325,1.3598069,-0.00010736942,1.4471220970153809,0.0,-0.0004386901533327314,1.9198415376953144,0.9999847412109375,0.0,0.0
6865,0,-284.1655,392.70215,-0.011344413,-0.5331597,1.4672222,-9.029865e-05,1.5610893964767456,-1.5978877647883806e-06,-0.0004855394221261585,1.9195432636532255,0.9999847412109375,0.0,0.0
6866,0,-284.19403,392.7802,-0.01136341,-0.5645916,1.5558387,-7.0877075e-05,1.655112624168396,-4.2610483469099524e-06,-0.0005216598122726935,1.9191657605687067,0.9999847412109375,0.0,0.0
6867,0,-284.2243,392.8636,-0.011379089,-0.6037716,1.663187,-5.2313804e-05,1.7693872451782227,-5.32632167220081e-06,-0.0005519389655844587,1.9190800067816063,0.9999847412109375,0.0,0.0
6868,0,-284.25638,392.95187,-0.011390075,-0.6378405,1.7568558,-3.9277074e-05,1.8690593242645264,-4.2610633316611116e-06,-0.0005728006325248775,1.919022083027897,0.9999847412109375,0.0,0.0
6869,0,-284.29037,393.04532,-0.011399422,-0.67512727,1.859901,-2.719879e-05,1.9786430597305298,-3.7284339074124293e-06,-0.0005910396449513674,1.9189569687392445,0.9999847412109375,0.0,0.0
6870,0,-284.32614,393.14395,-0.011406784,-0.7137932,1.9666114,-2.0246505e-05,2.0921428203582764,-3.1958047371425803e-06,-0.0006060599775291445,1.9190235477664965,0.9999847412109375,0.0,0.0
6871,0,-284.36377,393.24753,-0.011412239,-0.7508764,2.0684748,-1.8162727e-05,2.2005462646484375,-2.130517189037063e-06,-0.0006167888236667459,1.9189914566753612,0.9999847412109375,0.0,0.0
