tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
42,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
43,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
44,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
45,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
46,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
47,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
48,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
49,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
50,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
51,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
52,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
53,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
54,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
55,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
56,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
57,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
58,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
59,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
60,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
61,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
62,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
63,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
64,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
65,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
66,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
67,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
68,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
69,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
70,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
71,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
72,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
73,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
74,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
75,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.08,0.05,0.0
76,2774,-283.80066,391.69916,-0.011319885,3.0574945e-08,1.5830426e-06,-0.00035388945,0.00035389300319366157,-3.675161897943216e-05,-1.0490416904479553e-05,1.9198573835038004,0.16,0.1,0.0
77,2774,-283.80066,391.69916,-0.01131874,-2.4851468e-07,1.7987722e-06,0.0002176094,0.0002176169800804928,-2.9294769959040953e-05,-8.463858839408079e-06,1.9198573835038004,0.24,0.15000000000000002,0.0
78,2774,-283.80066,391.69916,-0.011300621,-1.9291062e-07,1.69388e-06,0.00040886877,0.0004088723217137158,-2.23705531566656e-05,-6.556510311320887e-06,1.9198573835038004,0.32,0.2,0.0
79,2774,-283.80066,391.69916,-0.011278495,-2.1279807e-07,1.3400658e-06,0.00042532443,0.00042532660881988704,-1.7044229960591793e-05,-4.887580857202261e-06,1.9198573835038004,0.4,0.25,0.0
80,2774,-283.80066,391.69916,-0.01125782,-3.1656572e-08,1.1890587e-06,0.00037161825,0.0003716201754286885,-1.2783173232380344e-05,-3.5762784901634838e-06,1.9198573835038004,0.48000000000000004,0.3,0.0
81,2774,-283.8007,391.69916,-0.011240692,1.856209e-08,9.460596e-07,0.000296545,0.0002965465246234089,-9.587379924285257e-06,-2.622604226119888e-06,1.9198573835038004,0.56,0.35,0.0
82,2774,-283.8007,391.69916,-0.011227379,7.8255304e-08,7.492233e-07,0.00022671699,0.0002267182426294312,-6.924218326248353e-06,-1.9073485280871915e-06,1.9198573835038004,0.5999886640878686,0.39999999999999997,0.0
83,2774,-283.8007,391.69916,-0.011217384,4.5487635e-08,5.708523e-07,0.00016572952,0.00016573051107116044,-5.32632167220081e-06,-1.311302113059944e-06,1.9198573835038004,0.5999917134744465,0.44999999999999996,0.0
84,2774,-283.8007,391.69916,-0.011214523,1.226828e-07,3.2663777e-07,6.279469e-05,6.279565423028544e-05,-5.32632167220081e-06,-1.311302113059944e-06,1.9198573835038004,0.5999968602172885,0.49999999999999994,0.0
85,2774,-283.8007,391.69916,-0.011210784,1.05185386e-07,3.5832375e-07,8.075714e-05,8.075800724327564e-05,-5.32632167220081e-06,-1.311302113059944e-06,1.9198573835038004,0.5999959620996379,0.5499999999999999,0.0
86,2774,-283.8007,391.69916,-0.01120678,9.7446204e-08,3.0206488e-07,7.62558e-05,7.625645957887173e-05,-2.663160836100405e-06,-7.152556980326968e-07,1.9198571171876913,0.5999961871770211,0.6,0.0
87,2774,-283.8007,391.69916,-0.011203384,7.6995434e-08,2.5723645e-07,6.420612e-05,6.420668069040403e-05,-2.663160836100405e-06,-7.152556980326968e-07,1.9198571171876913,0.5999967896659655,0.65,0.0
88,2774,-283.8007,391.69916,-0.011200561,5.1473155e-08,2.1656838e-07,5.0840375e-05,5.08408629684709e-05,-2.663160836100405e-06,-7.152556980326968e-07,1.9198571171876913,0.5999974579568516,0.7000000000000001,0.0
89,2774,-283.8007,391.69916,-0.011198463,1.0635547e-07,1.5434323e-07,3.873825e-05,3.873870082315989e-05,-2.663160836100405e-06,-7.152556980326968e-07,1.9198571171876913,0.5999980630649588,0.7500000000000001,0.0
90,2774,-283.8007,391.69916,-0.011196861,4.2684103e-08,1.0409125e-07,2.9511451e-05,2.951166607090272e-05,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999985244166964,0.8000000000000002,0.0
91,2774,-283.8007,391.69916,-0.011195793,7.368353e-08,7.9561964e-08,2.2826194e-05,2.2826452550361864e-05,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999988586773725,0.8500000000000002,0.0
92,2774,-283.8007,391.69916,-0.011195793,3.5510816e-08,5.4051895e-08,4.816055e-07,4.85928524085466e-07,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999999757035738,0.9000000000000002,0.0
93,2774,-283.8007,391.69916,-0.011195793,8.974057e-08,7.264688e-08,5.0258636e-06,5.027189672546228e-06,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999997486405164,0.9500000000000003,0.0
94,2774,-283.8007,391.69916,-0.011195793,4.10301e-08,5.3827744e-08,5.073547e-06,5.073998636362376e-06,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999997463000682,1.0,0.0
95,2774,-283.8007,391.69916,-0.01119461,6.716054e-08,4.6248687e-08,3.5762787e-06,3.5772081901086494e-06,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999998211395905,1.0,0.0
96,2774,-283.8007,391.69916,-0.01119461,2.2627015e-08,3.3538942e-08,3.5333633e-06,3.5335947359271813e-06,-1.0652644360316953e-06,-2.3841856601089893e-07,1.9198571171876913,0.5999998233202632,1.0,0.0
97,2774,-283.80063,391.7009,-0.011213226,0.038215194,0.17137209,1.7499923e-06,0.17558130621910095,-8.468851453719711e-05,-4.589557217924621e-05,1.9192379322342479,0.591220934689045,0.95,0.0
98,2774,-283.7981,391.71848,-0.011329804,0.14875928,0.4982589,3.3426284e-06,0.5199915766716003,-0.0006998787344728238,-0.0003234147769204406,1.9126652506639323,0.57400042116642,0.8999999999999999,0.0
99,2774,-283.79248,391.74936,-0.011435165,0.24151696,0.75125736,-3.8242338e-06,0.7891248464584351,-0.0012362389879032945,-0.0005750655548044896,1.9011492094782116,0.5605437576770783,0.8499999999999999,0.0
100,2774,-283.78473,391.7908,-0.011503524,0.29472545,0.95368505,-4.5681e-06,0.9981874823570251,-0.001505751020256476,-0.0007377862578542822,1.8864304507655618,0.5500906258821487,0.7999999999999998,0.0
101,2774,-283.77585,391.84103,-0.011539459,0.33046427,1.1160597,6.7710874e-07,1.1639569997787476,-0.0015563512110051442,-0.0008229016925236229,1.8695516020927485,0.5418021500110627,0.7499999999999998,0.0
102,2774,-283.7668,391.8965,-0.011478462,0.31324118,1.1447697,0.00084273337,1.1868523359298706,-0.001367266903646681,-0.0007935761667437959,1.8517487696797323,0.5406573832035065,0.6999999999999997,0.0
103,0,-283.7584,391.95166,-0.011393585,0.299205,1.1466374,0.00023892878,1.1850321292877197,-0.001022120901279505,-0.0006471872210566166,1.8348921584020212,0.540748393535614,0.6499999999999997,0.0
104,0,-283.75052,392.0076,-0.011333198,0.2783391,1.1615696,-1.9636154e-05,1.1944524049758911,-0.0007233143570097772,-0.0005123615049608714,1.8189482124298804,0.5402773797512055,0.5999999999999996,0.0
105,0,-283.74344,392.06458,-0.011292686,0.25433838,1.1759753,-0.00011372566,1.2031649351119995,-0.0004761732029061678,-0.0004070997052732924,1.8040138708269886,0.5398417532444001,0.5499999999999996,0.0
106,0,-283.73715,392.12256,-0.011265946,0.23078357,1.1927541,-0.00012831688,1.2148759365081787,-0.0002828277077664151,-0.0003281831421451666,1.7901847410764797,0.5392562031745911,0.4999999999999996,0.0
107,0,-283.73172,392.18176,-0.011250953,0.20395204,1.2187605,-0.00011643886,1.2357077598571777,-0.00013369069484930041,-0.000277638412246348,1.777310887208982,0.5382146120071412,0.4499999999999996,0.0
108,0,-283.72733,392.24292,-0.011248474,0.1776622,1.2656261,-9.745121e-05,1.2780349254608154,-2.3968445747051813e-05,-0.00025939939981985805,1.7652708690787884,0.5360982537269593,0.39999999999999963,0.0
109,0,-283.72397,392.30728,-0.0112606045,0.14761917,1.3476998,-7.033348e-05,1.3557603359222412,4.1530155548470375e-05,-0.00027823447009042273,1.7540224755826208,0.532211983203888,0.34999999999999964,0.0
110,0,-283.72168,392.37955,-0.0113154985,0.13031973,1.5253574,-5.387306e-05,1.5309141874313354,2.985313734426791e-05,-0.00040125843592923193,1.7430615703261272,0.5234542906284333,0.29999999999999966,0.0
111,0,-283.72052,392.46042,-0.011379089,0.10914707,1.7639679,-3.8628576e-05,1.7673414945602417,3.8786971823539894e-06,-0.0005468129656532878,1.732520645573539,0.5116329252719879,0.24999999999999967,0.0
112,0,-283.72073,392.55222,-0.011446838,0.07143281,1.893696,-3.071785e-05,1.8950427770614624,-9.587386019777254e-06,-0.0007044076687719097,1.722270138537824,0.5052478611469269,0.19999999999999968,0.0
113,0,-283.7224,392.6479,-0.0114460755,0.027009653,1.9345943,-2.2377968e-05,1.934782862663269,8.469595103743339e-05,-0.0006994008479002632,1.7133074030472168,0.5032608568668365,0.1499999999999997,0.0
114,0,-283.72592,392.74503,-0.011411476,-0.026457604,1.9667987,-1.6307831e-05,1.9669766426086426,0.00022375518950812446,-0.0006154775289190721,1.7059622716027238,0.5016511678695679,0.09999999999999969,0.0
115,0,-283.73163,392.84418,-0.011378479,-0.088744655,2.0099607,-8.974075e-06,2.011918783187866,0.00036950826972482765,-0.0005356073057497173,1.7004998618908622,0.49940406084060673,0.049999999999999684,0.0
116,0,-283.73987,392.9458,-0.011355018,-0.16017893,2.0597703,-5.455017e-06,2.0659890174865723,0.0005135202986261043,-0.00047874449274086907,1.6970296298324345,0.4967005491256714,-3.191891195797325e-16,0.0
117,0,-283.7511,393.05008,-0.0113403695,-0.24191912,2.1120741,-3.8623807e-06,2.1258838176727295,0.0006588461579997255,-0.0004428624932226733,1.6957072371931556,0.4937058091163635,-0.05000000000000032,0.0
118,0,-283.76547,393.15714,-0.011331176,-0.32952935,2.1641588,-2.0074845e-06,2.189103126525879,0.0007900002748094166,-0.00042092798718150123,1.6965040549913073,0.4905448436737061,-0.10000000000000032,0.0
119,0,-283.7835,393.26678,-0.011324653,-0.42683294,2.2124293,-5.588531e-06,2.2532265186309814,0.0009291342521393129,-0.00040507314111272897,1.69965217771589,0.48733867406845094,-0.15000000000000033,0.0
120,0,-283.80563,393.3788,-0.011318398,-0.5318875,2.2549548,-3.3855437e-07,2.3168351650238037,0.0010690727043756437,-0.0003900527760256613,1.7052501423272366,0.48415824174880984,-0.20000000000000034,0.0
121,0,-283.8321,393.49292,-0.011311302,-0.64420927,2.2898836,-4.982948e-06,2.3787753582000732,0.00120664916159048,-0.00037288663520921526,1.7133671910136892,0.48106123208999635,-0.25000000000000033,0.0
122,0,-283.86328,393.60867,-0.011302299,-0.7638356,2.3156586,-3.9720535e-06,2.438384771347046,0.001342005754402546,-0.0003516673985809329,1.7240601822645207,0.4780807614326477,-0.3000000000000003,0.0
123,0,-283.89963,393.7257,-0.011291313,-0.89048696,2.3307707,-3.98159e-06,2.495086908340454,0.0014759426014733284,-0.000325560552649819,1.7373841103562417,0.4752456545829773,-0.31997650629978003,0.0
124,0,-283.9407,393.8438,-0.011281547,-0.9938126,2.3525524,-8.010864e-07,2.5538532733917236,0.0015436461901074873,-0.0003020763287233433,1.7528638673503818,0.47230733633041383,-0.29192277715306286,0.0
125,0,-283.98474,393.96426,-0.011280403,-1.0341243,2.4057772,-4.6157834e-06,2.618621349334717,0.001406784027026821,-0.0002989768929527359,1.7686529505051345,0.4690689325332642,-0.2636003778881431,0.0
126,0,-284.03046,394.08762,-0.011284141,-1.0544242,2.465316,1.411438e-06,2.6813416481018066,0.001160384019731459,-0.0003077983539892982,1.783675975372326,0.4659329175949097,-0.237249661969056,0.0
127,0,-284.07742,394.2139,-0.011288299,-1.0680947,2.5240326,6.4849854e-07,2.7407238483428955,0.0009074452887704232,-0.0003173351169480408,1.7976802079645076,0.46296380758285527,-0.21322785707588882,0.0
128,0,-284.1255,394.343,-0.0112903975,-1.0796372,2.5799356,1.6880035e-06,2.796727418899536,0.0006903111201972539,-0.0003228187515856565,1.8106426119382504,0.4601636290550232,-0.19144639486712933,0.0
129,0,-284.17462,394.4748,-0.011290703,-1.0903964,2.6326706,3.504753e-06,2.8495473861694336,0.0005168816292421912,-0.0003234147769204406,1.8225936804880354,0.4575226306915283,-0.17173580485351603,0.0
130,0,-284.22467,394.60904,-0.011289215,-1.1007795,2.6823173,2.1600722e-06,2.8994035720825195,0.0003827428669671792,-0.0003199577064433884,1.8335784210362853,0.45502982139587406,-0.15392788715732922,0.0
131,1,-284.2756,394.74567,-0.011286354,-1.1109158,2.7290273,2.8419495e-06,2.946476459503174,0.0002805687021777014,-0.00031316277705809893,1.8436514283853465,0.4526761770248413,-0.137855497543845,0.0
132,1,-284.3275,394.8844,-0.011282615,-1.1208185,2.7729855,4.6253203e-07,2.990933418273926,0.00020337953646292885,-0.0003039836813150918,1.8528647673345302,0.45045332908630376,-0.1233545089596487,0.0
133,1,-284.38022,395.02524,-0.011278076,-1.1304677,2.814375,1.3399124e-06,3.0329298973083496,0.0001452941790698824,-0.00029349325831512025,1.8612727663700737,0.44835350513458255,-0.11029861141771474,0.0
134,1,-284.43378,395.168,-0.011273193,-1.139863,2.8533504,5.0926205e-06,3.072604179382324,0.00010175507126905838,-0.00028181075213628984,1.8689300202943242,0.4463697910308838,-0.09854756871653154,0.0
135,1,-284.48804,395.31256,-0.01126789,-1.1489806,2.8900642,-4.4822693e-07,3.1100847721099854,6.928305252040772e-05,-0.0002696513996821997,1.8758883275904832,0.44449576139450075,-0.08799188544185439,0.0
136,1,-284.54306,395.45886,-0.011262779,-1.1578214,2.9246478,-1.4162064e-06,3.145491361618042,4.513980838119014e-05,-0.00025737283565929454,1.8822005520061889,0.4427254319190979,-0.0785132015668031,0.0
137,1,-284.5988,395.60678,-0.011257553,-1.1663773,2.9572334,1.66893e-07,3.178941011428833,2.7336806497241786e-05,-0.00024497507632221984,1.887916228337717,0.4410529494285584,-0.07001153150508145,0.0
138,1,-284.65512,395.75616,-0.01125248,-1.174643,2.9879446,-2.670288e-07,3.210545063018799,1.4326781402872415e-05,-0.00023281572386812965,1.8930832934846888,0.43947274684906007,-0.062395787589462355,0.0
139,1,-284.71213,395.907,-0.0112475585,-1.18262,3.0168834,-1.0585785e-06,3.2403974533081055,4.946719828514303e-06,-0.00022089479455166938,1.897746621711472,0.43798012733459474,-0.055576410173804235,0.0
140,1,-284.76974,396.05923,-0.011242676,-1.1903038,3.0441606,-7.6770783e-07,3.2685985565185547,-1.5979093529892032e-06,-0.0002094507115104689,1.9019492230696715,0.4365700721740723,-0.04947672198367256,0.0
141,1,-284.8279,396.21268,-0.011237907,-1.1976988,3.0698733,-1.6450881e-06,3.2952396869659424,-6.391593727597502e-06,-0.0001983642469210679,1.9057322433981292,0.4352380156517029,-0.044024010910786504,0.0
142,1,-284.88657,396.36734,-0.011233406,-1.2048051,3.0941117,-2.503395e-06,3.320404052734375,-9.587382972031256e-06,-0.00018775462860692673,1.9091331001101604,0.4339797973632813,-0.039158078484250375,0.0
