tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
2387,1,-284.3121,393.10117,-0.011423645,-0.88523877,2.447029,-5.0020215e-05,2.602229595184326,-1.118524406904215e-05,-0.0006551742336207649,1.916428696758378,0.8399847412109376,0.0,0.0
2388,1,-284.357,393.22488,-0.011423759,-0.91491455,2.5337348,-3.3798216e-05,2.693859815597534,-1.3848449859396032e-05,-0.0006506442590243781,1.916082086342504,0.7599847412109376,0.0,0.0
2389,1,-284.4036,393.35342,-0.011420784,-0.94889104,2.6310546,-2.5610923e-05,2.7969346046447754,-1.544633737020558e-05,-0.0006401538360244067,1.9157362748749573,0.6799847412109377,0.0,0.0
2390,1,-284.4516,393.48618,-0.011412162,-0.9750672,2.7073793,-1.4419556e-05,2.8776133060455322,-1.6511566249200627e-05,-0.0006177425162172654,1.915437335042596,0.5999847412109377,0.0,0.0
2391,1,-284.50085,393.62262,-0.011399994,-0.9998086,2.779334,-8.84056e-06,2.953695297241211,-1.7044253326644446e-05,-0.0005869865166302405,1.9151514446995759,0.5199847412109377,0.0,0.0
2392,1,-284.55115,393.76236,-0.011384201,-1.0205814,2.8403697,-9.694099e-06,3.0181593894958496,-1.7044253326644446e-05,-0.0005484819276166972,1.9148904549127481,0.4399847412109377,0.0,0.0
2393,1,-284.6024,393.9049,-0.011366119,-1.0380229,2.892031,-4.5871734e-06,3.0726754665374756,-1.704426551762844e-05,-0.0005044936714562474,1.9146517025210226,0.3599847412109377,0.0,0.0
2394,1,-284.65448,394.04968,-0.011345634,-1.0521373,2.9342854,-2.708435e-06,3.1172142028808594,-1.704423707199912e-05,-0.0004559755057179924,1.914435986472726,0.2799847412109377,0.0,0.0
2395,1,-284.70712,394.19635,-0.011324348,-1.0630162,2.9673486,-3.6430358e-06,3.1520090103149414,-1.704423707199912e-05,-0.0004044770832686542,1.9142427741356407,0.19998474121093768,0.0,0.0
2396,1,-284.76022,394.34445,-0.011302147,-1.0707651,2.9915001,-3.7002562e-06,3.177359104156494,-1.6511607901729272e-05,-0.0003511905523056731,1.9140717991936578,0.11998474121093768,0.0,0.0
2397,1,-284.81363,394.4935,-0.011279525,-1.0754974,3.007038,-3.0374526e-06,3.1935830116271973,-1.544632009964492e-05,-0.0002973079634986173,1.9139238605951039,0.039984741210937674,0.0,0.0
2398,1,-284.86716,394.64316,-0.011256675,-1.0773251,3.0142717,-3.080368e-06,3.201009750366211,-1.491371124768173e-05,-0.00024342535843691616,1.9137985588658155,0.0,0.0,0.0
2399,1,-284.92084,394.7933,-0.011238289,-1.0798821,3.0232048,-1.3446808e-06,3.210282325744629,-1.3848431572920042e-05,-0.00019907950007931228,1.91369136663194,0.0,0.0,0.0
2400,1,-284.97446,394.9435,-0.011218681,-1.0782586,3.020266,-1.654625e-06,3.2069687843322754,-1.2783180343787673e-05,-0.00015258788224697533,1.9136026833676403,0.0,0.0,0.0
2401,1,-285.02798,395.09338,-0.011200179,-1.0755132,3.0138106,-1.0156631e-06,3.1999661922454834,-1.1717910828179314e-05,-0.00010871887016463124,1.9135295795957177,0.0,0.0,0.0
2402,1,-285.08136,395.24292,-0.011184234,-1.0721585,3.0053575,-2.646446e-06,3.1908771991729736,-1.0652641312570954e-05,-7.033347646525751e-05,1.9134671284681553,0.0,0.0,0.0
2403,1,-285.13455,395.392,-0.011170806,-1.068474,2.9957814,-1.0967254e-06,3.180619955062866,-9.054745674438744e-06,-3.850459714086601e-05,1.9134104031369366,0.0,0.0,0.0
2404,1,-285.18756,395.54053,-0.011160125,-1.0646113,2.985581,-2.5844574e-06,3.1697146892547607,-7.989483270237714e-06,-1.2993812101572825e-05,1.9133575393892985,0.0,0.0,0.0
2405,1,-285.2404,395.68863,-0.011151695,-1.0606574,2.9750478,1.8930435e-06,3.1584653854370117,-6.924218326248353e-06,6.914138414316069e-06,1.913306406696369,0.0,0.0,0.0
2406,1,-285.293,395.83615,-0.011145286,-1.056657,2.9643357,1.0108947e-06,3.147031784057617,-5.8589549061319904e-06,2.2411344189109166e-05,1.913257271374257,0.0,0.0,0.0
2407,1,-285.3454,395.98312,-0.011140365,-1.0526382,2.9535408,-8.7738033e-07,3.135514497756958,-4.793689962142629e-06,3.3497808778510135e-05,1.913208935000472,0.0,0.0,0.0
2408,1,-285.3976,396.12955,-0.011136894,-1.0486176,2.942722,-1.6498566e-06,3.123973846435547,-4.2610569821902815e-06,4.208087512307183e-05,1.9131611312589052,0.0,0.0,0.0
2409,1,-285.44962,396.2755,-0.011134186,-1.0446023,2.9319055,-1.4400482e-06,3.1124370098114014,-3.7284260340686e-06,4.85181779292391e-05,1.9131135938334471,0.0,0.0,0.0
2410,1,-285.50143,396.42084,-0.011132164,-1.0405971,2.9211066,-2.3412704e-06,3.1009202003479004,-3.7284242562167677e-06,5.328655128128774e-05,1.9130663227240983,0.0,0.0,0.0
2411,1,-285.55304,396.56564,-0.011130867,-1.0366043,2.9103377,-1.3923644e-06,3.0894358158111572,-3.1957950859469183e-06,5.650519862071005e-05,1.9130190516147494,0.0,0.0,0.0
2412,1,-285.60446,396.70996,-0.011129837,-1.0326273,2.8996098,-1.8978119e-06,3.077995538711548,-3.1957950859469183e-06,5.912780437070294e-05,1.9129723131376184,0.0,0.0,0.0
2413,1,-285.65567,396.8537,-0.011129074,-1.0286654,2.888917,-1.9359588e-06,3.0665931701660156,-2.6631603281427384e-06,6.079673382482156e-05,1.9129257078185422,0.0,0.0,0.0
2414,1,-285.70667,396.99695,-0.01112854,-1.0247189,2.878261,-2.6082992e-06,3.0552308559417725,-2.6631603281427384e-06,6.186961762584944e-05,1.9128791024994658,0.0,0.0,0.0
2415,1,-285.75748,397.13965,-0.011128349,-1.020789,2.867649,-2.7656554e-06,3.0439155101776123,-2.6631603281427384e-06,6.28232939217237e-05,1.9128324971803894,0.0,0.0,0.0
2416,1,-285.8081,397.2818,-0.011128082,-1.0168756,2.85708,-9.202957e-07,3.0326459407806396,-2.6631585502909062e-06,6.341933957481445e-05,1.9127860250193676,0.0,0.0,0.0
2417,1,-285.85852,397.42343,-0.011127815,-1.012979,2.846553,1.3875961e-06,3.0214221477508545,-2.6631603281427384e-06,6.341933957481445e-05,1.9127400854905636,0.0,0.0,0.0
