tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
4592,755,744.77856,984.19214,-0.011156006,1.3365669,-6.822231,-7.1048737e-07,6.951923847198486,2.5451411899496927e-06,-3.337859924152585e-06,-1.377425531624788,0.4857371409734091,0.00013339253574643758,0.0
4593,755,744.84546,983.85077,-0.01115612,1.3357322,-6.822395,-5.0544736e-07,6.9519243240356445,3.443258028692411e-07,-3.337859924152585e-06,-1.37741967267039,0.4857371171315512,0.0001590728194371432,0.0
4594,755,744.91187,983.50934,-0.011156044,1.335318,-6.8224773,-5.865097e-07,6.951925754547119,-1.597896654047543e-06,-3.337859924152585e-06,-1.3774313905791864,0.48573704560597747,5.971842766059609e-05,0.0
4595,755,744.9783,983.16797,-0.011155968,1.3354121,-6.822458,3.1089783e-06,6.9519243240356445,-1.5978967810369595e-06,-3.337859924152585e-06,-1.3774443069104731,0.4857371171315512,-5.355598350320197e-05,0.0
4596,755,745.0447,982.82654,-0.011156082,1.3357667,-6.8223886,-1.14440915e-07,6.951924800872803,-5.326322180158476e-07,-3.337859924152585e-06,-1.3774475027037814,0.4857370932896933,-0.0001803000537741612,0.0
4597,755,745.1117,982.4851,-0.01115612,1.3363184,-6.8222795,-1.9216536e-06,6.951923847198486,1.182998863952717e-06,-3.337859924152585e-06,-1.3774367169013664,0.4857371409734091,-0.00014038322723695611,0.0
4598,756,745.1789,982.14374,-0.011155968,1.3364711,-6.822249,2.4318695e-06,6.95192289352417,2.0617746430944157e-06,-3.337859924152585e-06,-1.3774176752995724,0.4857371886571249,0.00016899589089664751,0.0
4599,756,745.24567,981.8023,-0.011155929,1.3356031,-6.8224187,-1.1777878e-06,6.95192289352417,8.54481624335494e-09,-3.337859924152585e-06,-1.3774166100351364,0.4857371886571249,0.00016458473462236856,0.0
4600,756,745.3121,981.46094,-0.01115612,1.3352532,-6.822488,-2.2172928e-06,6.951923847198486,-1.597896654047543e-06,-3.337859924152585e-06,-1.3774323226855678,0.4857371409734091,6.417742341120851e-05,0.0
4601,756,745.3785,981.1195,-0.011156082,1.3353655,-6.8224664,-2.5367735e-06,6.951923847198486,-1.5978965270581263e-06,-3.337859924152585e-06,-1.3774469700715632,0.4857371409734091,-5.326984411226387e-05,0.0
4602,756,745.4449,980.7781,-0.011156082,1.3357358,-6.8223934,-2.5367735e-06,6.951923847198486,-5.326320275317227e-07,-3.337859924152585e-06,-1.377450831655144,0.4857371409734091,-0.0001804857886673514,0.0
4603,756,745.51196,980.4367,-0.011156082,1.3362939,-6.822284,1.66893e-07,6.951923847198486,1.2844038497821687e-06,-3.337859924152585e-06,-1.377439513220511,0.4857371409734091,-0.00011815990002498223,0.0
4604,757,745.5791,980.0953,-0.011156044,1.3363751,-6.8222685,4.816055e-07,6.951923847198486,1.9986741099420256e-06,-3.337859924152585e-06,-1.3774227353056436,0.4857371409734091,3.0224893396118126e-05,0.0
4605,757,745.6463,979.7539,-0.01115612,1.335997,-6.822343,4.339218e-07,6.9519243240356445,9.80417282759574e-07,-3.337859924152585e-06,-1.3774143463482098,0.4857371171315512,0.00011380457335999175,0.0
4606,757,745.71277,979.4125,-0.011155929,1.335596,-6.8224225,1.9073486e-08,6.951925277709961,-5.326323450052642e-07,-3.337859924152585e-06,-1.37741967267039,0.48573706944783535,2.933853420989886e-05,0.0
4607,757,745.7792,979.07104,-0.011156082,1.3356775,-6.822406,6.198883e-07,6.9519243240356445,-1.0652642455475704e-06,-3.337859924152585e-06,-1.3774268632053333,0.4857371171315512,-8.613039238981514e-05,0.0
4608,757,745.846,978.7297,-0.011155968,1.3360553,-6.822332,-4.7206876e-07,6.951924800872803,-1.0652642455475704e-06,-3.337859924152585e-06,-1.3774268632053333,0.4857370932896933,-9.792022088123379e-05,0.0
4609,758,745.9132,978.38824,-0.011155891,1.3362613,-6.822291,5.2928925e-07,6.951923847198486,1.0416456109429852e-06,-3.337859924152585e-06,-1.377415944244864,0.4857371409734091,-0.0063424708721790445,0.0
4610,758,745.9805,978.0474,-0.011156082,1.3566889,-6.818159,-1.5735626e-06,6.951827049255371,4.735816516560687e-05,-3.337859924152585e-06,-1.3770313837834565,0.48574198087056486,-0.006310805509941081,0.0
4611,758,746.04816,977.7067,-0.011156006,1.3668029,-6.816117,-7.1048737e-07,6.951805591583252,8.544539584211929e-05,-3.2186506411471357e-06,-1.3763087350216634,0.4857430537541708,-0.005935701462162153,0.0
4612,758,746.11664,977.36597,-0.011155929,1.3728628,-6.814899,7.152557e-08,6.951805591583252,9.821802793700625e-05,-3.2186506411471357e-06,-1.3754935414119902,0.4857430537541708,-0.005334008583609434,0.0
4613,758,746.18506,977.0254,-0.011155968,1.3767537,-6.8141227,1.14440915e-07,6.951813697814941,9.598576936717515e-05,-3.2186506411471357e-06,-1.3746956583494023,0.48574264844258636,-0.004788622135160817,0.0
4614,758,746.2535,976.6847,-0.011156044,1.3797833,-6.81352,7.629394e-07,6.951823711395264,8.776768889240662e-05,-3.2186506411471357e-06,-1.37395676430496,0.4857421477635702,-0.004351960925175851,0.0
4615,759,746.32196,976.34393,-0.011156044,1.3825396,-6.8129716,-1.0156631e-06,6.951833724975586,7.867449082262047e-05,-3.337859924152585e-06,-1.3732817861266793,0.48574164708455414,-0.005969999147429389,0.0
4616,759,746.39124,976.00323,-0.011156006,1.3915836,-6.811116,-3.1948088e-07,6.951820373535156,8.512304184335278e-05,-3.337859924152585e-06,-1.372547153139981,0.4857423146565756,-0.005473978441077929,0.0
